2025-04-08 20:03:42.846961409 +02:00,2025-04-08 20:03:42.846972024 +02:00,10615
2025-04-08 20:03:42.846972177 +02:00,2025-04-08 20:03:42.846982668 +02:00,10491
2025-04-08 20:03:42.846982816 +02:00,2025-04-08 20:03:42.846993585 +02:00,10769
2025-04-08 20:03:42.846993734 +02:00,2025-04-08 20:03:42.847004604 +02:00,10870
2025-04-08 20:03:42.847004747 +02:00,2025-04-08 20:03:42.847015504 +02:00,10757
2025-04-08 20:03:42.847015637 +02:00,2025-04-08 20:03:42.847026396 +02:00,10759
2025-04-08 20:03:42.847026533 +02:00,2025-04-08 20:03:42.847036996 +02:00,10463
2025-04-08 20:03:42.847037141 +02:00,2025-04-08 20:03:42.847047736 +02:00,10595
2025-04-08 20:03:42.847047879 +02:00,2025-04-08 20:03:42.847058532 +02:00,10653
2025-04-08 20:03:42.847058671 +02:00,2025-04-08 20:03:42.847069332 +02:00,10661
2025-04-08 20:03:42.847069472 +02:00,2025-04-08 20:03:42.847080373 +02:00,10901
2025-04-08 20:03:42.847080515 +02:00,2025-04-08 20:03:42.847091175 +02:00,10660
2025-04-08 20:03:42.847091321 +02:00,2025-04-08 20:03:42.847102076 +02:00,10755
2025-04-08 20:03:42.847102215 +02:00,2025-04-08 20:03:42.847112959 +02:00,10744
2025-04-08 20:03:42.847113093 +02:00,2025-04-08 20:03:42.847123576 +02:00,10483
2025-04-08 20:03:42.847123718 +02:00,2025-04-08 20:03:42.847134434 +02:00,10716
2025-04-08 20:03:42.847134579 +02:00,2025-04-08 20:03:42.847145170 +02:00,10591
2025-04-08 20:03:42.847145312 +02:00,2025-04-08 20:03:42.847155973 +02:00,10661
2025-04-08 20:03:42.847156115 +02:00,2025-04-08 20:03:42.847166915 +02:00,10800
2025-04-08 20:03:42.847167069 +02:00,2025-04-08 20:03:42.847177770 +02:00,10701
2025-04-08 20:03:42.847177919 +02:00,2025-04-08 20:03:42.847188638 +02:00,10719
2025-04-08 20:03:42.847188781 +02:00,2025-04-08 20:03:42.847199513 +02:00,10732
2025-04-08 20:03:42.847199657 +02:00,2025-04-08 20:03:42.847210149 +02:00,10492
2025-04-08 20:03:42.847210293 +02:00,2025-04-08 20:03:42.847220817 +02:00,10524
2025-04-08 20:03:42.847220957 +02:00,2025-04-08 20:03:42.847231788 +02:00,10831
2025-04-08 20:03:42.847231930 +02:00,2025-04-08 20:03:42.847242462 +02:00,10532
2025-04-08 20:03:42.847242604 +02:00,2025-04-08 20:03:42.847253641 +02:00,11037
2025-04-08 20:03:42.847253786 +02:00,2025-04-08 20:03:42.847264809 +02:00,11023
2025-04-08 20:03:42.847264953 +02:00,2025-04-08 20:03:42.847275656 +02:00,10703
2025-04-08 20:03:42.847275798 +02:00,2025-04-08 20:03:42.847286374 +02:00,10576
2025-04-08 20:03:42.847286515 +02:00,2025-04-08 20:03:42.847297138 +02:00,10623
2025-04-08 20:03:42.847297280 +02:00,2025-04-08 20:03:42.847308165 +02:00,10885
2025-04-08 20:03:42.847308317 +02:00,2025-04-08 20:03:42.847318968 +02:00,10651
2025-04-08 20:03:42.847319113 +02:00,2025-04-08 20:03:42.847329711 +02:00,10598
2025-04-08 20:03:42.847329855 +02:00,2025-04-08 20:03:42.847340677 +02:00,10822
2025-04-08 20:03:42.847340812 +02:00,2025-04-08 20:03:42.847351679 +02:00,10867
2025-04-08 20:03:42.847351814 +02:00,2025-04-08 20:03:42.847362544 +02:00,10730
2025-04-08 20:03:42.847362682 +02:00,2025-04-08 20:03:42.847373594 +02:00,10912
2025-04-08 20:03:42.847373727 +02:00,2025-04-08 20:03:42.847384385 +02:00,10658
2025-04-08 20:03:42.847384527 +02:00,2025-04-08 20:03:42.847395242 +02:00,10715
2025-04-08 20:03:42.847395377 +02:00,2025-04-08 20:03:42.847406062 +02:00,10685
2025-04-08 20:03:42.847406204 +02:00,2025-04-08 20:03:42.847416722 +02:00,10518
2025-04-08 20:03:42.847416866 +02:00,2025-04-08 20:03:42.847427810 +02:00,10944
2025-04-08 20:03:42.847427945 +02:00,2025-04-08 20:03:42.847438875 +02:00,10930
2025-04-08 20:03:42.847439018 +02:00,2025-04-08 20:03:42.847449802 +02:00,10784
2025-04-08 20:03:42.847449945 +02:00,2025-04-08 20:03:42.847460773 +02:00,10828
2025-04-08 20:03:42.847460918 +02:00,2025-04-08 20:03:42.847471595 +02:00,10677
2025-04-08 20:03:42.847471741 +02:00,2025-04-08 20:03:42.847482533 +02:00,10792
2025-04-08 20:03:42.847482674 +02:00,2025-04-08 20:03:42.847493555 +02:00,10881
2025-04-08 20:03:42.847493714 +02:00,2025-04-08 20:03:42.847506221 +02:00,12507
2025-04-08 20:03:42.847506467 +02:00,2025-04-08 20:03:42.847518393 +02:00,11926
2025-04-08 20:03:42.847518587 +02:00,2025-04-08 20:03:42.847529584 +02:00,10997
2025-04-08 20:03:42.847529745 +02:00,2025-04-08 20:03:42.847540641 +02:00,10896
2025-04-08 20:03:42.847540782 +02:00,2025-04-08 20:03:42.847551777 +02:00,10995
2025-04-08 20:03:42.847551923 +02:00,2025-04-08 20:03:42.847562963 +02:00,11040
2025-04-08 20:03:42.847563096 +02:00,2025-04-08 20:03:42.847574277 +02:00,11181
2025-04-08 20:03:42.847574419 +02:00,2025-04-08 20:03:42.847585099 +02:00,10680
2025-04-08 20:03:42.847585237 +02:00,2025-04-08 20:03:42.847595962 +02:00,10725
2025-04-08 20:03:42.847596097 +02:00,2025-04-08 20:03:42.847607019 +02:00,10922
2025-04-08 20:03:42.847607154 +02:00,2025-04-08 20:03:42.847618154 +02:00,11000
2025-04-08 20:03:42.847618305 +02:00,2025-04-08 20:03:42.847629103 +02:00,10798
