2025-04-26 23:38:23.658963770 +02:00,2025-04-26 23:38:23.659185148 +02:00,221378
2025-04-26 23:38:23.659185534 +02:00,2025-04-26 23:38:23.659366643 +02:00,181109
2025-04-26 23:38:23.659366830 +02:00,2025-04-26 23:38:23.659571094 +02:00,204264
2025-04-26 23:38:23.659571242 +02:00,2025-04-26 23:38:23.659738031 +02:00,166789
2025-04-26 23:38:23.659738474 +02:00,2025-04-26 23:38:23.659917525 +02:00,179051
2025-04-26 23:38:23.659917675 +02:00,2025-04-26 23:38:23.660095068 +02:00,177393
2025-04-26 23:38:23.660095268 +02:00,2025-04-26 23:38:23.660266660 +02:00,171392
2025-04-26 23:38:23.660266858 +02:00,2025-04-26 23:38:23.660437928 +02:00,171070
2025-04-26 23:38:23.660438131 +02:00,2025-04-26 23:38:23.660610162 +02:00,172031
2025-04-26 23:38:23.660610382 +02:00,2025-04-26 23:38:23.660809398 +02:00,199016
2025-04-26 23:38:23.660809725 +02:00,2025-04-26 23:38:23.660989330 +02:00,179605
2025-04-26 23:38:23.660989672 +02:00,2025-04-26 23:38:23.661168023 +02:00,178351
2025-04-26 23:38:23.661168254 +02:00,2025-04-26 23:38:23.661353777 +02:00,185523
2025-04-26 23:38:23.661354295 +02:00,2025-04-26 23:38:23.661539207 +02:00,184912
2025-04-26 23:38:23.661539577 +02:00,2025-04-26 23:38:23.661719210 +02:00,179633
2025-04-26 23:38:23.661719586 +02:00,2025-04-26 23:38:23.661897729 +02:00,178143
2025-04-26 23:38:23.661897936 +02:00,2025-04-26 23:38:23.662077189 +02:00,179253
2025-04-26 23:38:23.662077399 +02:00,2025-04-26 23:38:23.662257549 +02:00,180150
2025-04-26 23:38:23.662257753 +02:00,2025-04-26 23:38:23.662436922 +02:00,179169
2025-04-26 23:38:23.662437106 +02:00,2025-04-26 23:38:23.662618228 +02:00,181122
2025-04-26 23:38:23.662618629 +02:00,2025-04-26 23:38:23.662796800 +02:00,178171
2025-04-26 23:38:23.662797038 +02:00,2025-04-26 23:38:23.662976113 +02:00,179075
2025-04-26 23:38:23.662976434 +02:00,2025-04-26 23:38:23.663155897 +02:00,179463
2025-04-26 23:38:23.663156128 +02:00,2025-04-26 23:38:23.663327654 +02:00,171526
2025-04-26 23:38:23.663328002 +02:00,2025-04-26 23:38:23.663507044 +02:00,179042
2025-04-26 23:38:23.663507363 +02:00,2025-04-26 23:38:23.663719161 +02:00,211798
2025-04-26 23:38:23.663719400 +02:00,2025-04-26 23:38:23.663894109 +02:00,174709
2025-04-26 23:38:23.663894398 +02:00,2025-04-26 23:38:23.664063753 +02:00,169355
2025-04-26 23:38:23.664063887 +02:00,2025-04-26 23:38:23.664235798 +02:00,171911
2025-04-26 23:38:23.664236 +02:00,2025-04-26 23:38:23.664406410 +02:00,170410
2025-04-26 23:38:23.664406681 +02:00,2025-04-26 23:38:23.664577780 +02:00,171099
2025-04-26 23:38:23.664577945 +02:00,2025-04-26 23:38:23.664750398 +02:00,172453
2025-04-26 23:38:23.664750632 +02:00,2025-04-26 23:38:23.664928941 +02:00,178309
2025-04-26 23:38:23.664929089 +02:00,2025-04-26 23:38:23.665099343 +02:00,170254
2025-04-26 23:38:23.665099543 +02:00,2025-04-26 23:38:23.665269686 +02:00,170143
2025-04-26 23:38:23.665269810 +02:00,2025-04-26 23:38:23.665441128 +02:00,171318
2025-04-26 23:38:23.665441265 +02:00,2025-04-26 23:38:23.665611833 +02:00,170568
2025-04-26 23:38:23.665612017 +02:00,2025-04-26 23:38:23.665811912 +02:00,199895
2025-04-26 23:38:23.665812179 +02:00,2025-04-26 23:38:23.665981788 +02:00,169609
2025-04-26 23:38:23.665982027 +02:00,2025-04-26 23:38:23.666152971 +02:00,170944
2025-04-26 23:38:23.666153204 +02:00,2025-04-26 23:38:23.666323836 +02:00,170632
2025-04-26 23:38:23.666324073 +02:00,2025-04-26 23:38:23.666496270 +02:00,172197
2025-04-26 23:38:23.666496828 +02:00,2025-04-26 23:38:23.666676709 +02:00,179881
2025-04-26 23:38:23.666677130 +02:00,2025-04-26 23:38:23.666858490 +02:00,181360
2025-04-26 23:38:23.666858854 +02:00,2025-04-26 23:38:23.667036419 +02:00,177565
2025-04-26 23:38:23.667036723 +02:00,2025-04-26 23:38:23.667215975 +02:00,179252
2025-04-26 23:38:23.667216254 +02:00,2025-04-26 23:38:23.667395369 +02:00,179115
2025-04-26 23:38:23.667395595 +02:00,2025-04-26 23:38:23.667575089 +02:00,179494
2025-04-26 23:38:23.667575289 +02:00,2025-04-26 23:38:23.667757475 +02:00,182186
2025-04-26 23:38:23.667757713 +02:00,2025-04-26 23:38:23.667937192 +02:00,179479
2025-04-26 23:38:23.667937421 +02:00,2025-04-26 23:38:23.668115678 +02:00,178257
2025-04-26 23:38:23.668115946 +02:00,2025-04-26 23:38:23.668296049 +02:00,180103
2025-04-26 23:38:23.668296248 +02:00,2025-04-26 23:38:23.668476105 +02:00,179857
2025-04-26 23:38:23.668476474 +02:00,2025-04-26 23:38:23.668657952 +02:00,181478
2025-04-26 23:38:23.668658241 +02:00,2025-04-26 23:38:23.668836325 +02:00,178084
2025-04-26 23:38:23.668836536 +02:00,2025-04-26 23:38:23.669016080 +02:00,179544
2025-04-26 23:38:23.669016343 +02:00,2025-04-26 23:38:23.669195232 +02:00,178889
2025-04-26 23:38:23.669195386 +02:00,2025-04-26 23:38:23.669374449 +02:00,179063
2025-04-26 23:38:23.669374685 +02:00,2025-04-26 23:38:23.669545709 +02:00,171024
2025-04-26 23:38:23.669545968 +02:00,2025-04-26 23:38:23.669717676 +02:00,171708
2025-04-26 23:38:23.669717960 +02:00,2025-04-26 23:38:23.669896746 +02:00,178786
2025-04-26 23:38:23.669896994 +02:00,2025-04-26 23:38:23.670068523 +02:00,171529
2025-04-26 23:38:23.670068827 +02:00,2025-04-26 23:38:23.670247245 +02:00,178418
2025-04-26 23:38:23.670247497 +02:00,2025-04-26 23:38:23.670417876 +02:00,170379
2025-04-26 23:38:23.670418012 +02:00,2025-04-26 23:38:23.670588981 +02:00,170969
2025-04-26 23:38:23.670589120 +02:00,2025-04-26 23:38:23.670760904 +02:00,171784
2025-04-26 23:38:23.670761100 +02:00,2025-04-26 23:38:23.670930927 +02:00,169827
2025-04-26 23:38:23.670931115 +02:00,2025-04-26 23:38:23.671103669 +02:00,172554
2025-04-26 23:38:23.671103885 +02:00,2025-04-26 23:38:23.671281874 +02:00,177989
2025-04-26 23:38:23.671282030 +02:00,2025-04-26 23:38:23.671452811 +02:00,170781
2025-04-26 23:38:23.671452967 +02:00,2025-04-26 23:38:23.671654997 +02:00,202030
2025-04-26 23:38:23.671655218 +02:00,2025-04-26 23:38:23.671822346 +02:00,167128
2025-04-26 23:38:23.671822605 +02:00,2025-04-26 23:38:23.671993249 +02:00,170644
2025-04-26 23:38:23.671993481 +02:00,2025-04-26 23:38:23.672161236 +02:00,167755
2025-04-26 23:38:23.672161419 +02:00,2025-04-26 23:38:23.672326232 +02:00,164813
2025-04-26 23:38:23.672326409 +02:00,2025-04-26 23:38:23.672503660 +02:00,177251
2025-04-26 23:38:23.672504079 +02:00,2025-04-26 23:38:23.672673293 +02:00,169214
2025-04-26 23:38:23.672673494 +02:00,2025-04-26 23:38:23.672862936 +02:00,189442
2025-04-26 23:38:23.672863141 +02:00,2025-04-26 23:38:23.673042702 +02:00,179561
2025-04-26 23:38:23.673043009 +02:00,2025-04-26 23:38:23.673215132 +02:00,172123
2025-04-26 23:38:23.673215375 +02:00,2025-04-26 23:38:23.673390653 +02:00,175278
2025-04-26 23:38:23.673390859 +02:00,2025-04-26 23:38:23.673554271 +02:00,163412
2025-04-26 23:38:23.673554461 +02:00,2025-04-26 23:38:23.673723555 +02:00,169094
2025-04-26 23:38:23.673723768 +02:00,2025-04-26 23:38:23.673900560 +02:00,176792
2025-04-26 23:38:23.673900856 +02:00,2025-04-26 23:38:23.674210854 +02:00,309998
2025-04-26 23:38:23.674211683 +02:00,2025-04-26 23:38:23.674401249 +02:00,189566
2025-04-26 23:38:23.674401752 +02:00,2025-04-26 23:38:23.674580479 +02:00,178727
2025-04-26 23:38:23.674580717 +02:00,2025-04-26 23:38:23.674758784 +02:00,178067
2025-04-26 23:38:23.674759446 +02:00,2025-04-26 23:38:23.674937906 +02:00,178460
2025-04-26 23:38:23.674938135 +02:00,2025-04-26 23:38:23.675112602 +02:00,174467
2025-04-26 23:38:23.675112799 +02:00,2025-04-26 23:38:23.675279216 +02:00,166417
2025-04-26 23:38:23.675279548 +02:00,2025-04-26 23:38:23.675450549 +02:00,171001
2025-04-26 23:38:23.675450793 +02:00,2025-04-26 23:38:23.675664310 +02:00,213517
2025-04-26 23:38:23.675664525 +02:00,2025-04-26 23:38:23.675840406 +02:00,175881
2025-04-26 23:38:23.675840583 +02:00,2025-04-26 23:38:23.676002892 +02:00,162309
2025-04-26 23:38:23.676003016 +02:00,2025-04-26 23:38:23.676165634 +02:00,162618
2025-04-26 23:38:23.676165788 +02:00,2025-04-26 23:38:23.676328166 +02:00,162378
2025-04-26 23:38:23.676328331 +02:00,2025-04-26 23:38:23.676492391 +02:00,164060
2025-04-26 23:38:23.676492537 +02:00,2025-04-26 23:38:23.676664632 +02:00,172095
2025-04-26 23:38:23.676664850 +02:00,2025-04-26 23:38:23.676835072 +02:00,170222
2025-04-26 23:38:23.676835212 +02:00,2025-04-26 23:38:23.677002446 +02:00,167234
2025-04-26 23:38:23.677002620 +02:00,2025-04-26 23:38:23.677168573 +02:00,165953
2025-04-26 23:38:23.677168868 +02:00,2025-04-26 23:38:23.677340800 +02:00,171932
2025-04-26 23:38:23.677341075 +02:00,2025-04-26 23:38:23.677517323 +02:00,176248
2025-04-26 23:38:23.677517541 +02:00,2025-04-26 23:38:23.677692968 +02:00,175427
2025-04-26 23:38:23.677693296 +02:00,2025-04-26 23:38:23.677868977 +02:00,175681
2025-04-26 23:38:23.677869278 +02:00,2025-04-26 23:38:23.678041472 +02:00,172194
2025-04-26 23:38:23.678041715 +02:00,2025-04-26 23:38:23.678214573 +02:00,172858
2025-04-26 23:38:23.678214896 +02:00,2025-04-26 23:38:23.678389882 +02:00,174986
2025-04-26 23:38:23.678390065 +02:00,2025-04-26 23:38:23.678564030 +02:00,173965
2025-04-26 23:38:23.678564204 +02:00,2025-04-26 23:38:23.678735140 +02:00,170936
2025-04-26 23:38:23.678735410 +02:00,2025-04-26 23:38:23.678914082 +02:00,178672
2025-04-26 23:38:23.678914282 +02:00,2025-04-26 23:38:23.679085689 +02:00,171407
2025-04-26 23:38:23.679085926 +02:00,2025-04-26 23:38:23.679255263 +02:00,169337
2025-04-26 23:38:23.679255571 +02:00,2025-04-26 23:38:23.679423456 +02:00,167885
2025-04-26 23:38:23.679423610 +02:00,2025-04-26 23:38:23.679590740 +02:00,167130
2025-04-26 23:38:23.679590969 +02:00,2025-04-26 23:38:23.679770128 +02:00,179159
2025-04-26 23:38:23.679770345 +02:00,2025-04-26 23:38:23.679948760 +02:00,178415
2025-04-26 23:38:23.679948991 +02:00,2025-04-26 23:38:23.680115188 +02:00,166197
2025-04-26 23:38:23.680116009 +02:00,2025-04-26 23:38:23.680277701 +02:00,161692
2025-04-26 23:38:23.680277879 +02:00,2025-04-26 23:38:23.680445634 +02:00,167755
2025-04-26 23:38:23.680445807 +02:00,2025-04-26 23:38:23.680653622 +02:00,207815
2025-04-26 23:38:23.680653951 +02:00,2025-04-26 23:38:23.680832095 +02:00,178144
2025-04-26 23:38:23.680832300 +02:00,2025-04-26 23:38:23.681011210 +02:00,178910
2025-04-26 23:38:23.681011435 +02:00,2025-04-26 23:38:23.681181990 +02:00,170555
2025-04-26 23:38:23.681182153 +02:00,2025-04-26 23:38:23.681353191 +02:00,171038
2025-04-26 23:38:23.681353357 +02:00,2025-04-26 23:38:23.681523759 +02:00,170402
2025-04-26 23:38:23.681524 +02:00,2025-04-26 23:38:23.681692813 +02:00,168813
2025-04-26 23:38:23.681693091 +02:00,2025-04-26 23:38:23.681866542 +02:00,173451
2025-04-26 23:38:23.681866720 +02:00,2025-04-26 23:38:23.682033096 +02:00,166376
2025-04-26 23:38:23.682033289 +02:00,2025-04-26 23:38:23.682199344 +02:00,166055
2025-04-26 23:38:23.682199706 +02:00,2025-04-26 23:38:23.682370351 +02:00,170645
2025-04-26 23:38:23.682370502 +02:00,2025-04-26 23:38:23.682541429 +02:00,170927
2025-04-26 23:38:23.682541676 +02:00,2025-04-26 23:38:23.682712940 +02:00,171264
2025-04-26 23:38:23.682713159 +02:00,2025-04-26 23:38:23.682891827 +02:00,178668
2025-04-26 23:38:23.682891964 +02:00,2025-04-26 23:38:23.683062986 +02:00,171022
2025-04-26 23:38:23.683063174 +02:00,2025-04-26 23:38:23.683232415 +02:00,169241
2025-04-26 23:38:23.683232554 +02:00,2025-04-26 23:38:23.683404384 +02:00,171830
2025-04-26 23:38:23.683404565 +02:00,2025-04-26 23:38:23.683575392 +02:00,170827
2025-04-26 23:38:23.683575562 +02:00,2025-04-26 23:38:23.683748830 +02:00,173268
2025-04-26 23:38:23.683749089 +02:00,2025-04-26 23:38:23.683927853 +02:00,178764
2025-04-26 23:38:23.683928164 +02:00,2025-04-26 23:38:23.684097530 +02:00,169366
2025-04-26 23:38:23.684097706 +02:00,2025-04-26 23:38:23.684268826 +02:00,171120
2025-04-26 23:38:23.684268980 +02:00,2025-04-26 23:38:23.684439865 +02:00,170885
2025-04-26 23:38:23.684439977 +02:00,2025-04-26 23:38:23.684611126 +02:00,171149
2025-04-26 23:38:23.684611249 +02:00,2025-04-26 23:38:23.684783063 +02:00,171814
2025-04-26 23:38:23.684783339 +02:00,2025-04-26 23:38:23.684961637 +02:00,178298
2025-04-26 23:38:23.684961828 +02:00,2025-04-26 23:38:23.685133439 +02:00,171611
2025-04-26 23:38:23.685133557 +02:00,2025-04-26 23:38:23.685304810 +02:00,171253
2025-04-26 23:38:23.685304991 +02:00,2025-04-26 23:38:23.685476055 +02:00,171064
2025-04-26 23:38:23.685476217 +02:00,2025-04-26 23:38:23.685648480 +02:00,172263
2025-04-26 23:38:23.685648821 +02:00,2025-04-26 23:38:23.685827589 +02:00,178768
2025-04-26 23:38:23.685827915 +02:00,2025-04-26 23:38:23.686007054 +02:00,179139
2025-04-26 23:38:23.686007369 +02:00,2025-04-26 23:38:23.686177791 +02:00,170422
2025-04-26 23:38:23.686178176 +02:00,2025-04-26 23:38:23.686347785 +02:00,169609
2025-04-26 23:38:23.686347960 +02:00,2025-04-26 23:38:23.686538087 +02:00,190127
2025-04-26 23:38:23.686538336 +02:00,2025-04-26 23:38:23.686710099 +02:00,171763
2025-04-26 23:38:23.686710309 +02:00,2025-04-26 23:38:23.686890100 +02:00,179791
2025-04-26 23:38:23.686890345 +02:00,2025-04-26 23:38:23.687069276 +02:00,178931
2025-04-26 23:38:23.687069469 +02:00,2025-04-26 23:38:23.687240070 +02:00,170601
2025-04-26 23:38:23.687240288 +02:00,2025-04-26 23:38:23.687420096 +02:00,179808
2025-04-26 23:38:23.687420267 +02:00,2025-04-26 23:38:23.687590356 +02:00,170089
2025-04-26 23:38:23.687590519 +02:00,2025-04-26 23:38:23.687761744 +02:00,171225
2025-04-26 23:38:23.687762006 +02:00,2025-04-26 23:38:23.687933450 +02:00,171444
2025-04-26 23:38:23.687933642 +02:00,2025-04-26 23:38:23.688112245 +02:00,178603
2025-04-26 23:38:23.688112392 +02:00,2025-04-26 23:38:23.688282896 +02:00,170504
2025-04-26 23:38:23.688283109 +02:00,2025-04-26 23:38:23.688454163 +02:00,171054
2025-04-26 23:38:23.688454312 +02:00,2025-04-26 23:38:23.688640073 +02:00,185761
2025-04-26 23:38:23.688640273 +02:00,2025-04-26 23:38:23.688814458 +02:00,174185
2025-04-26 23:38:23.688814595 +02:00,2025-04-26 23:38:23.688986275 +02:00,171680
2025-04-26 23:38:23.688986497 +02:00,2025-04-26 23:38:23.689165686 +02:00,179189
2025-04-26 23:38:23.689165970 +02:00,2025-04-26 23:38:23.689346930 +02:00,180960
2025-04-26 23:38:23.689347127 +02:00,2025-04-26 23:38:23.689526865 +02:00,179738
2025-04-26 23:38:23.689527091 +02:00,2025-04-26 23:38:23.689705783 +02:00,178692
2025-04-26 23:38:23.689705997 +02:00,2025-04-26 23:38:23.689875830 +02:00,169833
2025-04-26 23:38:23.689875996 +02:00,2025-04-26 23:38:23.690048232 +02:00,172236
2025-04-26 23:38:23.690048450 +02:00,2025-04-26 23:38:23.690227311 +02:00,178861
2025-04-26 23:38:23.690227513 +02:00,2025-04-26 23:38:23.690397772 +02:00,170259
2025-04-26 23:38:23.690397930 +02:00,2025-04-26 23:38:23.690569093 +02:00,171163
2025-04-26 23:38:23.690569242 +02:00,2025-04-26 23:38:23.690740881 +02:00,171639
2025-04-26 23:38:23.690741112 +02:00,2025-04-26 23:38:23.690920361 +02:00,179249
2025-04-26 23:38:23.690920544 +02:00,2025-04-26 23:38:23.691092118 +02:00,171574
2025-04-26 23:38:23.691092279 +02:00,2025-04-26 23:38:23.691261950 +02:00,169671
2025-04-26 23:38:23.691262341 +02:00,2025-04-26 23:38:23.691432255 +02:00,169914
2025-04-26 23:38:23.691432437 +02:00,2025-04-26 23:38:23.691599438 +02:00,167001
2025-04-26 23:38:23.691599567 +02:00,2025-04-26 23:38:23.691763369 +02:00,163802
2025-04-26 23:38:23.691763672 +02:00,2025-04-26 23:38:23.691932674 +02:00,169002
2025-04-26 23:38:23.691932822 +02:00,2025-04-26 23:38:23.692099296 +02:00,166474
2025-04-26 23:38:23.692099454 +02:00,2025-04-26 23:38:23.692267940 +02:00,168486
2025-04-26 23:38:23.692268170 +02:00,2025-04-26 23:38:23.692441666 +02:00,173496
2025-04-26 23:38:23.692441822 +02:00,2025-04-26 23:38:23.692606273 +02:00,164451
2025-04-26 23:38:23.692606411 +02:00,2025-04-26 23:38:23.692770436 +02:00,164025
2025-04-26 23:38:23.692770623 +02:00,2025-04-26 23:38:23.692935733 +02:00,165110
2025-04-26 23:38:23.692935867 +02:00,2025-04-26 23:38:23.693102867 +02:00,167000
2025-04-26 23:38:23.693103050 +02:00,2025-04-26 23:38:23.693266839 +02:00,163789
2025-04-26 23:38:23.693267048 +02:00,2025-04-26 23:38:23.693464971 +02:00,197923
2025-04-26 23:38:23.693465170 +02:00,2025-04-26 23:38:23.693659626 +02:00,194456
2025-04-26 23:38:23.693660034 +02:00,2025-04-26 23:38:23.693854503 +02:00,194469
2025-04-26 23:38:23.693854707 +02:00,2025-04-26 23:38:23.694024995 +02:00,170288
2025-04-26 23:38:23.694025432 +02:00,2025-04-26 23:38:23.694191743 +02:00,166311
2025-04-26 23:38:23.694191928 +02:00,2025-04-26 23:38:23.694359614 +02:00,167686
2025-04-26 23:38:23.694359838 +02:00,2025-04-26 23:38:23.694547166 +02:00,187328
2025-04-26 23:38:23.694547423 +02:00,2025-04-26 23:38:23.694719976 +02:00,172553
2025-04-26 23:38:23.694720268 +02:00,2025-04-26 23:38:23.694899111 +02:00,178843
2025-04-26 23:38:23.694899339 +02:00,2025-04-26 23:38:23.695079576 +02:00,180237
2025-04-26 23:38:23.695079762 +02:00,2025-04-26 23:38:23.695250352 +02:00,170590
2025-04-26 23:38:23.695250602 +02:00,2025-04-26 23:38:23.695421340 +02:00,170738
2025-04-26 23:38:23.695421575 +02:00,2025-04-26 23:38:23.695601123 +02:00,179548
2025-04-26 23:38:23.695601342 +02:00,2025-04-26 23:38:23.695772652 +02:00,171310
2025-04-26 23:38:23.695772933 +02:00,2025-04-26 23:38:23.695939523 +02:00,166590
2025-04-26 23:38:23.695939786 +02:00,2025-04-26 23:38:23.696113526 +02:00,173740
2025-04-26 23:38:23.696113803 +02:00,2025-04-26 23:38:23.696291477 +02:00,177674
2025-04-26 23:38:23.696291820 +02:00,2025-04-26 23:38:23.696466493 +02:00,174673
2025-04-26 23:38:23.696466802 +02:00,2025-04-26 23:38:23.696643271 +02:00,176469
2025-04-26 23:38:23.696643503 +02:00,2025-04-26 23:38:23.696814809 +02:00,171306
2025-04-26 23:38:23.696814963 +02:00,2025-04-26 23:38:23.696981748 +02:00,166785
2025-04-26 23:38:23.696981924 +02:00,2025-04-26 23:38:23.697147293 +02:00,165369
2025-04-26 23:38:23.697147476 +02:00,2025-04-26 23:38:23.697318268 +02:00,170792
2025-04-26 23:38:23.697318448 +02:00,2025-04-26 23:38:23.697488175 +02:00,169727
2025-04-26 23:38:23.697488350 +02:00,2025-04-26 23:38:23.697658355 +02:00,170005
2025-04-26 23:38:23.697658558 +02:00,2025-04-26 23:38:23.697833003 +02:00,174445
2025-04-26 23:38:23.697833319 +02:00,2025-04-26 23:38:23.698008716 +02:00,175397
2025-04-26 23:38:23.698008843 +02:00,2025-04-26 23:38:23.698183151 +02:00,174308
2025-04-26 23:38:23.698183504 +02:00,2025-04-26 23:38:23.698360697 +02:00,177193
2025-04-26 23:38:23.698361092 +02:00,2025-04-26 23:38:23.698532970 +02:00,171878
2025-04-26 23:38:23.698533283 +02:00,2025-04-26 23:38:23.698708283 +02:00,175000
2025-04-26 23:38:23.698708586 +02:00,2025-04-26 23:38:23.699537885 +02:00,829299
2025-04-26 23:38:23.699538667 +02:00,2025-04-26 23:38:23.699729956 +02:00,191289
2025-04-26 23:38:23.699730397 +02:00,2025-04-26 23:38:23.699905694 +02:00,175297
2025-04-26 23:38:23.699905922 +02:00,2025-04-26 23:38:23.700081294 +02:00,175372
2025-04-26 23:38:23.700081533 +02:00,2025-04-26 23:38:23.700256773 +02:00,175240
2025-04-26 23:38:23.700257003 +02:00,2025-04-26 23:38:23.700424739 +02:00,167736
2025-04-26 23:38:23.700424947 +02:00,2025-04-26 23:38:23.700596788 +02:00,171841
2025-04-26 23:38:23.700597080 +02:00,2025-04-26 23:38:23.700786965 +02:00,189885
2025-04-26 23:38:23.700787259 +02:00,2025-04-26 23:38:23.700964762 +02:00,177503
2025-04-26 23:38:23.700965088 +02:00,2025-04-26 23:38:23.701142889 +02:00,177801
2025-04-26 23:38:23.701143113 +02:00,2025-04-26 23:38:23.701317268 +02:00,174155
2025-04-26 23:38:23.701317513 +02:00,2025-04-26 23:38:23.701494913 +02:00,177400
2025-04-26 23:38:23.701495065 +02:00,2025-04-26 23:38:23.701668010 +02:00,172945
2025-04-26 23:38:23.701668215 +02:00,2025-04-26 23:38:23.701846518 +02:00,178303
2025-04-26 23:38:23.701846694 +02:00,2025-04-26 23:38:23.702017035 +02:00,170341
2025-04-26 23:38:23.702017530 +02:00,2025-04-26 23:38:23.702188648 +02:00,171118
2025-04-26 23:38:23.702188807 +02:00,2025-04-26 23:38:23.702354561 +02:00,165754
2025-04-26 23:38:23.702354756 +02:00,2025-04-26 23:38:23.702522151 +02:00,167395
2025-04-26 23:38:23.702522426 +02:00,2025-04-26 23:38:23.702714398 +02:00,191972
2025-04-26 23:38:23.702714782 +02:00,2025-04-26 23:38:23.702889535 +02:00,174753
2025-04-26 23:38:23.702889722 +02:00,2025-04-26 23:38:23.703056708 +02:00,166986
2025-04-26 23:38:23.703057092 +02:00,2025-04-26 23:38:23.703223761 +02:00,166669
2025-04-26 23:38:23.703223913 +02:00,2025-04-26 23:38:23.703394807 +02:00,170894
2025-04-26 23:38:23.703395010 +02:00,2025-04-26 23:38:23.703565049 +02:00,170039
2025-04-26 23:38:23.703565205 +02:00,2025-04-26 23:38:23.703733255 +02:00,168050
2025-04-26 23:38:23.703733488 +02:00,2025-04-26 23:38:23.703908851 +02:00,175363
2025-04-26 23:38:23.703909058 +02:00,2025-04-26 23:38:23.704087982 +02:00,178924
2025-04-26 23:38:23.704088197 +02:00,2025-04-26 23:38:23.704266899 +02:00,178702
2025-04-26 23:38:23.704267062 +02:00,2025-04-26 23:38:23.704433681 +02:00,166619
2025-04-26 23:38:23.704433883 +02:00,2025-04-26 23:38:23.704600165 +02:00,166282
2025-04-26 23:38:23.704600366 +02:00,2025-04-26 23:38:23.704771429 +02:00,171063
2025-04-26 23:38:23.704771625 +02:00,2025-04-26 23:38:23.704939113 +02:00,167488
2025-04-26 23:38:23.704939284 +02:00,2025-04-26 23:38:23.705103961 +02:00,164677
